SimTime,Config,GraphName,N,HW_Scale_Factor,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,LB_Naive,greedy_opt_cost,greedy_opt_ratio,greedy_partition_cost,greedy_bb,greedy_makespan,greedy_time,random_opt_cost,random_opt_ratio,random_partition_cost,random_bb,random_makespan,random_time,pso_opt_cost,pso_opt_ratio,pso_partition_cost,pso_bb,pso_makespan,pso_time,dbpso_opt_cost,dbpso_opt_ratio,dbpso_partition_cost,dbpso_bb,dbpso_makespan,dbpso_time,clpso_opt_cost,clpso_opt_ratio,clpso_partition_cost,clpso_bb,clpso_makespan,clpso_time,ccpso_opt_cost,ccpso_opt_ratio,ccpso_partition_cost,ccpso_bb,ccpso_makespan,ccpso_time,esa_opt_cost,esa_opt_ratio,esa_partition_cost,esa_bb,esa_makespan,esa_time,shade_opt_cost,shade_opt_ratio,shade_partition_cost,shade_bb,shade_makespan,shade_time,jade_opt_cost,jade_opt_ratio,jade_partition_cost,jade_bb,jade_makespan,jade_time,gl25_opt_cost,gl25_opt_ratio,gl25_partition_cost,gl25_bb,gl25_makespan,gl25_time
2025-11-06 12:50:04,config_cpl_area_0.1_hw_0.1_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,0,1005.5926797560742,14423.118730564303,14.342903464713872,14423.118730564303,None,9633.20789788403,0.0,9466.813815823472,9.414163414673851,9466.813815823472,optimize_random_heur,9466.813815823469,0.14148187637329102,9466.813815823472,9.414163414673851,9466.813815823472,optimize_swarm_heur,9466.813815823469,34.34182143211365,9466.813815823472,9.414163414673851,9466.813815823472,optimize_random_heur,9466.813815823469,175.42898058891296,9466.813815823472,9.414163414673851,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.07717752456665039,9466.813815823472,9.414163414673851,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.07240867614746094,9466.813815823472,9.414163414673851,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.8937485218048096,9466.813815823472,9.414163414673851,9466.813815823472,optimize_single_point_heur,9466.813815823469,3.640625,9466.813815823472,9.414163414673851,9466.813815823472,optimize_single_point_heur,9466.813815823469,3.540844202041626,9466.813815823472,9.414163414673851,9466.813815823472,optimize_single_point_heur,9466.813815823469,2.2210495471954346
2025-11-06 12:50:32,config_cpl_area_0.1_hw_0.1_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,2,896.9223739196549,16474.058299079632,18.36731781713292,16474.058299079632,None,8856.530897172122,0.0,8942.015456463532,9.969664841100894,8942.015456463532,optimize_random_heur,8942.015456463534,0.13618755340576172,8942.015456463532,9.969664841100894,8942.015456463532,optimize_swarm_heur,8942.015456463534,32.80634069442749,8942.015456463532,9.969664841100894,8942.015456463532,optimize_random_heur,8942.015456463534,167.49019074440002,8942.015456463532,9.969664841100894,8942.015456463532,optimize_single_point_heur,8942.015456463534,0.07221603393554688,8942.015456463532,9.969664841100894,8942.015456463532,optimize_single_point_heur,8942.015456463534,0.06911540031433105,8942.015456463532,9.969664841100894,8942.015456463532,optimize_single_point_heur,8942.015456463534,0.8581082820892334,8942.015456463532,9.969664841100894,8942.015456463532,optimize_single_point_heur,8942.015456463534,3.4802353382110596,8942.015456463532,9.969664841100894,8942.015456463532,optimize_single_point_heur,8942.015456463534,3.3644473552703857,8942.015456463532,9.969664841100894,8942.015456463532,optimize_single_point_heur,8942.015456463534,2.0907020568847656
2025-11-06 12:50:38,config_cpl_area_0.1_hw_0.1_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,3,886.513608108352,15754.563150649039,17.771372042744183,15754.563150649039,None,9709.067241861962,0.0,9214.5581241026,10.394153050582808,9214.5581241026,optimize_random_heur,9214.558124102598,0.1430981159210205,9214.5581241026,10.394153050582808,9214.5581241026,optimize_swarm_heur,9214.558124102598,33.64588403701782,9214.5581241026,10.394153050582808,9214.5581241026,optimize_random_heur,9214.558124102598,171.84176874160767,9214.5581241026,10.394153050582808,9214.5581241026,optimize_single_point_heur,9214.558124102598,0.07538795471191406,9214.5581241026,10.394153050582808,9214.5581241026,optimize_single_point_heur,9214.558124102598,0.0719304084777832,9214.5581241026,10.394153050582808,9214.5581241026,optimize_single_point_heur,9214.558124102598,0.8820254802703857,9214.5581241026,10.394153050582808,9214.5581241026,optimize_single_point_heur,9214.558124102598,3.5694496631622314,9214.5581241026,10.394153050582808,9214.5581241026,optimize_single_point_heur,9214.558124102598,3.444599151611328,9214.5581241026,10.394153050582808,9214.5581241026,optimize_single_point_heur,9214.558124102598,2.1023519039154053
2025-11-06 12:50:45,config_cpl_area_0.1_hw_0.1_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.1,0.5,1.0,0.1,1,914.495431384477,16433.55070118445,17.970074138375185,16433.55070118445,None,9261.424686175536,0.0,8769.553212251989,9.589499205015763,8769.553212251989,optimize_random_heur,8769.553212251989,0.14520764350891113,8769.553212251989,9.589499205015763,8769.553212251989,optimize_swarm_heur,8769.553212251989,34.03052377700806,8769.553212251989,9.589499205015763,8769.553212251989,optimize_random_heur,8769.553212251989,178.3252511024475,8769.553212251989,9.589499205015763,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.07486748695373535,8769.553212251989,9.589499205015763,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.07022619247436523,8769.553212251989,9.589499205015763,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.873309850692749,8769.553212251989,9.589499205015763,8769.553212251989,optimize_single_point_heur,8769.553212251989,3.5414116382598877,8769.553212251989,9.589499205015763,8769.553212251989,optimize_single_point_heur,8769.553212251989,3.431227207183838,8769.553212251989,9.589499205015763,8769.553212251989,optimize_single_point_heur,8769.553212251989,2.090618371963501
2025-11-06 12:52:16,config_cpl_area_0.1_hw_0.3_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.3,0.5,1.0,0.1,2,2688.9671217589616,17857.13007901792,6.64088821857251,17857.13007901792,None,9585.149287423177,0.0,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_random_heur,8942.015456463534,0.1340045928955078,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_swarm_heur,8942.015456463534,31.630125284194946,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_random_heur,8942.015456463534,161.81068086624146,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_single_point_heur,8942.015456463534,0.07068324089050293,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_single_point_heur,8942.015456463534,0.06634044647216797,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_single_point_heur,8942.015456463534,0.8133552074432373,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_single_point_heur,8942.015456463534,3.3937947750091553,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_single_point_heur,8942.015456463534,3.279067277908325,8942.015456463532,3.3254461849329715,8942.015456463532,optimize_single_point_heur,8942.015456463534,2.0186078548431396
2025-11-06 12:52:17,config_cpl_area_0.1_hw_0.3_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.3,0.5,1.0,0.1,3,2658.940824325056,15869.870299355976,5.968493226390014,15869.870299355976,None,9953.53852152608,0.0,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_random_heur,9214.558124102598,0.13352608680725098,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_swarm_heur,9214.558124102598,31.701057195663452,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_random_heur,9214.558124102598,162.60229182243347,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_single_point_heur,9214.558124102598,0.0708322525024414,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_single_point_heur,9214.558124102598,0.06683135032653809,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_single_point_heur,9214.558124102598,0.812920093536377,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_single_point_heur,9214.558124102598,3.392261028289795,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_single_point_heur,9214.558124102598,3.2675914764404297,9214.5581241026,3.4654995101072315,9214.5581241026,optimize_single_point_heur,9214.558124102598,2.0064141750335693
2025-11-06 12:52:18,config_cpl_area_0.1_hw_0.3_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.3,0.5,1.0,0.1,1,2742.479224526191,16880.045835254914,6.155031434439115,16880.045835254914,None,9531.253545214196,0.0,8769.553212251989,3.197673526138407,8769.553212251989,optimize_random_heur,8769.553212251989,0.13916540145874023,8769.553212251989,3.197673526138407,8769.553212251989,optimize_swarm_heur,8769.553212251989,31.35753035545349,8769.553212251989,3.197673526138407,8769.553212251989,optimize_random_heur,8769.553212251989,164.63716435432434,8769.553212251989,3.197673526138407,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.07038044929504395,8769.553212251989,3.197673526138407,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.06604981422424316,8769.553212251989,3.197673526138407,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.8065338134765625,8769.553212251989,3.197673526138407,8769.553212251989,optimize_single_point_heur,8769.553212251989,3.457160711288452,8769.553212251989,3.197673526138407,8769.553212251989,optimize_single_point_heur,8769.553212251989,3.331939458847046,8769.553212251989,3.197673526138407,8769.553212251989,optimize_single_point_heur,8769.553212251989,1.9766476154327393
2025-11-06 12:52:21,config_cpl_area_0.1_hw_0.3_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.3,0.5,1.0,0.1,0,3016.369355489379,14216.288818648964,4.713046428739659,14216.288818648964,None,9700.798076049545,0.0,9466.813815823472,3.138479642287563,9466.813815823472,optimize_random_heur,9466.813815823469,0.14116907119750977,9466.813815823472,3.138479642287563,9466.813815823472,optimize_swarm_heur,9466.813815823469,31.93211054801941,9466.813815823472,3.138479642287563,9466.813815823472,optimize_random_heur,9466.813815823469,166.1520311832428,9466.813815823472,3.138479642287563,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.07225322723388672,9466.813815823472,3.138479642287563,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.06820273399353027,9466.813815823472,3.138479642287563,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.8311831951141357,9466.813815823472,3.138479642287563,9466.813815823472,optimize_single_point_heur,9466.813815823469,3.493159770965576,9466.813815823472,3.138479642287563,9466.813815823472,optimize_single_point_heur,9466.813815823469,3.3809702396392822,9466.813815823472,3.138479642287563,9466.813815823472,optimize_single_point_heur,9466.813815823469,2.0233652591705322
2025-11-06 12:52:22,config_cpl_area_0.1_hw_0.5_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.5,0.5,1.0,0.1,0,5020.405770995477,16795.892423506713,3.3455248817818806,16795.892423506713,None,9697.030338332283,0.0,9466.813815823472,1.88566706510385,9466.813815823472,optimize_random_heur,9466.813815823469,0.14036226272583008,9466.813815823472,1.88566706510385,9466.813815823472,optimize_swarm_heur,9466.813815823469,31.685214519500732,9466.813815823472,1.88566706510385,9466.813815823472,optimize_random_heur,9466.813815823469,168.06979894638062,9466.813815823472,1.88566706510385,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.07122039794921875,9466.813815823472,1.88566706510385,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.06729340553283691,9466.813815823472,1.88566706510385,9466.813815823472,optimize_single_point_heur,9466.813815823469,0.8267529010772705,9466.813815823472,1.88566706510385,9466.813815823472,optimize_single_point_heur,9466.813815823469,3.4289615154266357,9466.813815823472,1.88566706510385,9466.813815823472,optimize_single_point_heur,9466.813815823469,3.2880852222442627,9466.813815823472,1.88566706510385,9466.813815823472,optimize_single_point_heur,9466.813815823469,1.9910218715667725
2025-11-06 12:52:23,config_cpl_area_0.1_hw_0.5_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179,0.5,0.5,1.0,0.1,1,4559.116995953398,16902.530111907447,3.707413108044797,16902.530111907447,None,10145.697951348538,0.0,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_random_heur,8769.553212251989,0.1339583396911621,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_swarm_heur,8769.553212251989,31.3552885055542,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_random_heur,8769.553212251989,168.600567817688,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.06992554664611816,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.06724405288696289,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_single_point_heur,8769.553212251989,0.8325121402740479,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_single_point_heur,8769.553212251989,3.4535980224609375,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_single_point_heur,8769.553212251989,3.3434505462646484,8769.553212251989,1.9235201070811978,8769.553212251989,optimize_single_point_heur,8769.553212251989,2.009290933609009
